Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2014-08-18,2014,8,18,Monday,32,2014-32,2672.01,2700.23,2672.01,2699.06,0,2699.06,0.0101,2652.162857142857,2684.073
2014-08-19,2014,8,19,Tuesday,32,2014-32,2699.06,2751.86,2699.06,2750.34,0,2750.34,0.019,2660.0221428571426,2684.956
2014-08-20,2014,8,20,Wednesday,33,2014-33,2750.34,2751.29,2727.33,2737.21,0,2737.21,-0.0048,2666.9435714285714,2685.5364
2014-08-21,2014,8,21,Thursday,33,2014-33,2737.21,2748.43,2729.28,2747.06,0,2747.06,0.0036,2674.9271428571424,2685.8692000000005
2014-08-22,2014,8,22,Friday,33,2014-33,2747.06,2747.28,2728.61,2744.86,0,2744.86,-0.0008,2681.157142857143,2686.2924
2014-08-26,2014,8,26,Tuesday,33,2014-33,2744.86,2775.8,2744.86,2774.89,0,2774.89,0.0109,2690.8964285714283,2687.7076
2014-08-27,2014,8,27,Wednesday,34,2014-34,2774.89,2784.73,2764.12,2768.47,0,2768.47,-0.0023,2700.49,2688.9954
2014-08-28,2014,8,28,Thursday,34,2014-34,2768.47,2769.89,2739.77,2754.97,0,2754.97,-0.0049,2709.5814285714287,2690.2264
2014-08-29,2014,8,29,Friday,34,2014-34,2754.97,2755.14,2722.21,2742.46,0,2742.46,-0.0045,2717.7792857142854,2690.6618
2014-08-31,2014,8,31,Sunday,34,2014-34,2742.46,2742.46,2742.46,2742.46,0,2742.46,0.0,2724.2314285714283,2690.8496
2014-09-01,2014,9,1,Monday,34,2014-34,2742.46,2790.07,2738.36,2789.98,0,2789.98,0.0173,2733.6464285714287,2692.2474
2014-09-02,2014,9,2,Tuesday,34,2014-34,2789.98,2796.46,2775.87,2783.03,0,2783.03,-0.0025,2741.092142857143,2693.0662
2014-09-03,2014,9,3,Wednesday,35,2014-35,2783.03,2810.85,2782.76,2790.66,0,2790.66,0.0027,2749.818571428572,2693.9698000000003
2014-09-04,2014,9,4,Thursday,35,2014-35,2790.66,2799.48,2784.78,2795.66,0,2795.66,0.0018,2758.6507142857145,2694.2680000000005
2014-09-05,2014,9,5,Friday,35,2014-35,2795.66,2801.66,2776.75,2782.89,0,2782.89,-0.0046,2764.638571428572,2694.3604
2014-09-08,2014,9,8,Monday,35,2014-35,2782.89,2783.06,2733.54,2749.44,0,2749.44,-0.012,2764.574285714286,2694.5954
2014-09-09,2014,9,9,Tuesday,35,2014-35,2749.44,2766.37,2745.64,2764.21,0,2764.21,0.0054,2766.502857142857,2695.9712
2014-09-10,2014,9,10,Wednesday,36,2014-36,2764.21,2788.58,2758.53,2782.88,0,2782.88,0.0068,2769.0614285714287,2698.3696
2014-09-11,2014,9,11,Thursday,36,2014-36,2782.88,2789.85,2732.59,2744.36,0,2744.36,-0.0138,2769.0257142857145,2700.097
2014-09-12,2014,9,12,Friday,36,2014-36,2744.36,2759.65,2729.49,2746.05,0,2746.05,0.0006,2766.9657142857145,2701.7254
